cowcode	year	FDI_UNCTAD_2	capex2000	capex09_152000	oecd	ICRG	sum_pending_full	sum_pending_full_indirect	sum_pending_full_direct	sum_pending_full_proInv	sum_pending_full_FET	polity2	GDP_growth	cusum	ka_open	USBIT	notdirect	notindirect	notFET	USPending	USI	USD	USFE	USnonFET	USnonD	USnonI	sum_ICSID_pending_direct	sum_ICSID_pending_indirect	sum_ICSID_pending_FET	sum_ICSID_pending_Full	ICSIDnotdirect	ICSIDnotindirect	ICSIDnotFET
835.0	2011.0	691.1702745			0.0	3.5	0.0	0.0	0.0	0.0	0.0		3.7453184	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0	2012.0	864.9055275			0.0	3.5	0.0	0.0	0.0	0.0	0.0		0.9128417	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0	2013.0	775.6419991			0.0	3.5	0.0	0.0	0.0	0.0	0.0		-2.1260285	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0	2014.0	567.8897272		5.48	0.0	3.5	0.0	0.0	0.0	0.0	0.0		-2.3497467	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0	2015.0	173.2433396		6.9	0.0	3.5	0.0	0.0	0.0	0.0	0.0		-0.5668146	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0	2016.0	-149.6413045			0.0		0.0	0.0	0.0	0.0	0.0		-2.465515	3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1984.0	137.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-6	-7.323683	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1985.0	105.0			0.0	0.67	0.0	0.0	0.0	0.0	0.0	-6	-7.3066087	2.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1986.0	157.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	3.4167829	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1987.0	415.0			0.0	0.67	0.0	0.0	0.0	0.0	0.0	8	4.311635	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1988.0	999.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	6.7525444	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1989.0	568.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	6.2053113	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1990.0	550.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	3.0369663	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1991.0	556.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	-0.5783346	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1992.0	776.0			0.0	0.42	0.0	0.0	0.0	0.0	0.0	8	0.33760303	3.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1993.0	1238.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	8	2.1163073	4.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1994.0	1591.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	8	4.3876233	5.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1995.0	1459.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	8	4.6786923	6.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1996.0	1520.0			0.0	1.83	0.0	0.0	0.0	0.0	0.0	8	5.8458734	10.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1997.0	1249.0	491.13		0.0	2.42	0.0	0.0	0.0	0.0	0.0	8	5.1853623	11.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1998.0	1752.0	672.04		0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	-0.5767222	13.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	1999.0	1247.0	753.96		0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	3.0819268	16.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	2000.0	2240.0	936.0		0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	4.4112124	17.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	2001.0	195.0	951.57		0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	2.8939924	17.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	2002.0	1542.0	576.0		0.0	3.0	1.0	0.0	0.0	0.0	1.0	8	3.645898	18.0	0.4491701	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
840.0	2003.0	491.0	445.56		0.0	3.0	2.0	0.0	0.0	0.0	1.0	8	4.9703636	22.0	0.4491701	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0
840.0	2004.0	688.0	626.99		0.0	3.0	2.0	0.0	0.0	0.0	1.0	8	6.6976366	22.0	0.4491701	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2005.0	1854.0	755.92		0.0	3.0	2.0	0.0	0.0	0.0	1.0	8	4.777663	22.0	0.4491701	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2006.0	2921.0	548.25		0.0	3.0	2.0	0.0	0.0	0.0	1.0	8	5.242953	22.0	0.4491701	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2007.0	2916.0	434.92		0.0	3.0	2.0	0.0	0.0	0.0	1.0	8	6.6166687	22.0	0.4491701	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2008.0	1543.697	397.6		0.0	3.0	1.0	0.0	0.0	0.0	1.0	8	4.152757	22.0	0.4491701	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
840.0	2009.0	1963.379		787.5	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	1.1483305	22.0	0.4491701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	2010.0	1298.086		1794.51	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8	7.6322675	23.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0	2011.0	1851.579		1437.07	0.0	3.0	2.0	1.0	0.0	0.0	1.0	8	3.6597517	23.0	0.16569704	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0
840.0	2012.0	2449.312		944.3	0.0	3.0	2.0	1.0	0.0	0.0	1.0	8	6.68381	23.0	0.16569704	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2013.0	2429.502		1109.7	0.0	3.0	2.0	1.0	0.0	0.0	1.0	8	7.064033	23.0	0.16569704	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2014.0	5739.574024		1230.26	0.0	3.0	2.0	1.0	0.0	0.0	1.0	8	6.145299	23.0	0.4491701	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
840.0	2015.0	4936.768265		1451.76	0.0	3.0	1.0	0.0	0.0	0.0	0.0	8	6.066549	23.0	0.4491701	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
840.0	2016.0	7912.199512			0.0		2.0	0.0	0.0	0.0	0.0	8	6.9238977	23.0		0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
850.0	1984.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	6.975528	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1985.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	2.4621437	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1986.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	5.8750453	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1987.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	4.925927	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1988.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	5.7804985	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1989.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	7.456587	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1990.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	7.2421317	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1991.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7	6.911983	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1992.0				0.0	1.25	0.0	0.0	0.0	0.0	0.0	-7	6.4975066	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1993.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	6.496408	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1994.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	7.539971	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1995.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	8.220007	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1996.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	7.818187	22.0	0.9395973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	1997.0		1664.92		0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	4.6998787	24.0	0.87919456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	2002.0		1535.04		0.0	2.0	0.0	0.0	0.0	0.0	0.0	6	4.4994755	29.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	2004.0	1895.89	1041.04		0.0	2.0	1.0	0.0	0.0	0.0	0.0	8	5.030874	31.0	0.6979864	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
850.0	2005.0	8336.257	887.92		0.0	2.0	1.0	0.0	0.0	0.0	0.0	8	5.692571	31.0	0.6979864	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
850.0	2006.0	4914.221	1354.9		0.0	2.0	1.0	0.0	0.0	0.0	0.0	8	5.500952	31.0	0.6979864	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
850.0	2007.0	6928.471	1879.12		0.0	2.0	1.0	0.0	0.0	0.0	0.0	8	6.345022	32.0	0.6979864	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
850.0	2008.0	9318.454	2015.2		0.0	2.0	0.0	0.0	0.0	0.0	0.0	8	6.013704	33.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	2009.0	4877.87		3030.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8	4.628871	35.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	2010.0	13770.581		2828.29	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8	6.223854	35.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	2011.0	19241.253		3531.76	0.0	2.0	2.0	2.0	0.0	0.0	2.0	8	6.169784	35.0	0.41451332	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0
850.0	2012.0	19137.873		5006.12	0.0	2.0	3.0	2.0	0.0	0.0	2.0	8	6.0300508	35.0	0.41451332	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0
850.0	2013.0	18816.657		5427.0	0.0	2.0	3.0	2.0	0.0	0.0	2.0	8	5.557264	35.0	0.41451332	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0
850.0	2014.0	21810.52		4993.65	0.0	2.0	4.0	1.0	0.0	0.0	1.0	9	5.0066686	35.0	0.41451332	0.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0
850.0	2015.0	16641.45		4682.34	0.0	2.0	2.0	0.0	0.0	0.0	0.0	9	4.8762546	35.0	0.41451332	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
850.0	2016.0	2658.09			0.0		3.0	0.0	0.0	0.0	0.0	9	5.0155582	35.0		0.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0
900.0	1984.0	428.2504914			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.630766	0.0	0.47491604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1985.0	2098.624894			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	5.2493505	0.0	0.81879187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1986.0	5369.760089			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.1002035	0.0	0.87919456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1987.0	5190.522203			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	2.5784426	0.0	0.9395973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1988.0	8476.377245			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	5.776852	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1989.0	7936.106279			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.8808198	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1990.0	7904.391676			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.5308015	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1991.0	4055.275129			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	-0.37533298	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1992.0	5479.381633			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	0.43646392	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1993.0	4054.917854			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.061994	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1994.0	4762.566258			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.051611	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1995.0	11678.76178			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.8893323	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1996.0	5629.724696			1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.9488072	10.0	0.9395973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1997.0	7762.472354	3809.2		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.9476151	13.0	0.87919456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1998.0	5528.856725	3258.44		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.44014	14.0	0.81879187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	1999.0	1847.15636	5154.12		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	5.006807	15.0	0.7583891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2000.0	14190.96375	3386.0		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.867869	16.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2001.0	7824.913108	2990.51		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	1.9300543	16.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2002.0	14246.20768	5683.2		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.852927	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2003.0	6338.891375	5826.12		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.0683048	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2004.0	39611.69333	4526.34		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	4.1456714	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2005.0	-28293.88989	3806.0		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.2035482	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2006.0	26313.84745	3766.35		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	2.9780543	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2007.0	41479.5786	4791.59		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.7497275	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2008.0	46896.44181	5040.0		1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	3.6981406	19.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2009.0	31666.91364		13343.75	1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	1.8119572	20.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2010.0	36443.27438		13900.15	1.0	4.0	0.0	0.0	0.0	0.0	0.0	10	2.0058796	20.0	0.6979864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0	2011.0	58908.36061		18867.93	1.0	4.0	1.0	1.0	0.0	0.0	1.0	10	2.3728206	20.0	0.6979864	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2012.0	59551.60535		24682.14	1.0	4.0	1.0	1.0	0.0	0.0	1.0	10	3.6342497	20.0	0.7583891	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2013.0	56303.097		21990.15	1.0	4.0	1.0	1.0	0.0	0.0	1.0	10	2.5698562	20.0	0.81879187	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2014.0	40327.75654		20463.69	1.0	4.0	1.0	1.0	0.0	0.0	1.0	10	2.6094575	20.0	0.87919456	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2015.0	19477.27051		21936.48	1.0	4.0	1.0	1.0	0.0	0.0	1.0	10	2.4216106	20.0	0.9395973	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2016.0	48190.24539			1.0		1.0	1.0	0.0	0.0	1.0	10	2.7657735	20.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
900.0	2017.0																			1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0
910.0	1984.0	115.687			0.0	3.0	0.0	0.0	0.0	0.0	0.0	4	-0.35472646	2.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.0	1985.0	83.3491			0.0	3.0	0.0	0.0	0.0	0.0	0.0	4	4.0001903	2.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.0	1986.0	90.8046			0.0	3.0	0.0	0.0	0.0	0.0	0.0	4	4.693057	2.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
