tomzcode,record,Country,ACT,YEAR,SIC,TYPE,FIRMS,SECTOR,REGION,mass,scode,spage,source
613,457,abu dhabi,6401,1972,131,cont,2,pet,mide,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
613,458,abu dhabi,6402,1973,130,sale,1,pet,mide,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
615,152,afghanistan,2301,1975,600,nat,1,bank,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
615,153,afghanistan,2302,1979,308,int,1,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,459,algeria,6501,1962,130,nat,1,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,460,algeria,6502,1963,308,,3,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,461,algeria,6503,1965,331,nat,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,462,algeria,6504,1966,100,,11,min,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,463,algeria,6505,1967,130,nat,7,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,464,algeria,6506,1967,461,sale,2,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,465,algeria,6507,1967,284,nat,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,466,algeria,6508,1968,308,,26,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,467,algeria,6509,1968,284,,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,468,algeria,6510,1968,600,nat,7,bank,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,469,algeria,6511,1968,291,nat,1,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,470,algeria,6512,1968,314,sale,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,471,algeria,6513,1970,130,nat,3,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,472,algeria,6514,1970,314,,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,473,algeria,6515,1971,130,nat,18,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,474,algeria,6516,1971,600,nat,1,bank,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,475,algeria,6517,1971,314,,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,476,algeria,6518,1971,308,,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,477,algeria,6519,1972,283,sale,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,478,algeria,6520,1972,600,,1,bank,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,479,algeria,6521,1974,130,cont,1,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,480,algeria,6522,1974,150,,0,cons,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,481,algeria,6523,1974,330,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,482,algeria,6524,1974,280,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,483,algeria,6525,1974,220,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,484,algeria,6526,1974,208,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,485,algeria,6527,1974,332,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,486,algeria,6528,1974,891,,0,svc,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,487,algeria,6529,1974,200,,0,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,488,algeria,6530,1976,130,,1,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,489,algeria,6531,1971,371,nat,2,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,490,algeria,6532,1976,131,sale,1,pet,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,491,algeria,6533,1978,891,nat,5,svc,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,492,algeria,6534,1978,284,nat,1,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
588,493,algeria,6535,1978,314,nat,3,mfg,mide,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,211,angola,3601,1975,600,nat,1,bank,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,212,angola,3602,1976,13,nat,3,agr,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,213,angola,3603,1976,220,nat,2,mfg,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,214,angola,3604,1976,324,nat,1,mfg,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,215,angola,3605,1976,332,nat,1,mfg,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,216,angola,3606,1976,20,nat,107,agr,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,217,angola,3607,1976,131,nat,1,pet,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,218,angola,3608,1976,146,nat,1,min,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,219,angola,3609,1976,600,nat,1,bank,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,220,angola,3610,1976,101,nat,1,min,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,221,angola,3611,1976,450,nat,2,tran,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,222,angola,3612,1978,324,nat,1,mfg,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,223,angola,3613,1978,10,nat,3,agr,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,224,angola,3614,1978,150,nat,3,cons,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
561,225,angola,3615,1978,511,nat,1,trad,afr,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
405,1,antigua,101,1975,291,sale,1,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,2,argentina,201,1963,130,nat,9,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,3,argentina,202,1972,514,int,1,trad,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,4,argentina,203,1972,331,int,1,mfg,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,5,argentina,204,1973,600,nat,6,bank,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,6,argentina,205,1974,517,nat,2,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,7,argentina,206,1974,481,cont,3,com,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,8,argentina,207,1971,13,int,1,agr,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
433,9,argentina,208,1979,490,sale,1,util,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
611,494,bahrain,6601,1974,130,sale,1,pet,mide,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
611,495,bahrain,6602,1979,131,nat,1,pet,mide,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,154,bangladesh,2401,1971,13,nat,1,agr,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,155,bangladesh,2402,1971,210,nat,2,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,156,bangladesh,2403,1972,220,nat,2,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,157,bangladesh,2404,1972,350,nat,1,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,158,bangladesh,2405,1972,630,nat,2,ins,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
640,159,bangladesh,2406,1975,130,nat,1,pet,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
526,226,benin,3701,1969,470,nat,4,tran,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
526,227,benin,3702,1974,517,nat,6,pet,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
526,228,benin,3703,1974,481,nat,1,com,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
526,229,benin,3704,1974,308,nat,1,mfg,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
526,230,benin,3705,1974,600,nat,2,bank,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
430,10,bolivia,301,1961,30,nat,1,agr,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
430,11,bolivia,302,1969,131,nat,1,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
430,12,bolivia,303,1971,103,nat,1,min,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
430,13,bolivia,304,1971,110,cont,1,min,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
430,14,bolivia,305,1979,490,sale,1,util,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
429,15,brazil,401,1962,490,nat,1,util,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
429,16,brazil,402,1962,481,nat,2,com,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
429,17,brazil,403,1962,201,nat,1,mfg,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
429,18,brazil,404,1965,490,nat,1,util,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,160,burma,2501,1962,130,nat,1,pet,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,161,burma,2502,1962,110,nat,1,min,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,162,burma,2503,1963,470,nat,1,tran,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,163,burma,2504,1963,600,nat,3,bank,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,164,burma,2505,1964,630,nat,1,ins,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,165,burma,2506,1964,355,,1,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,166,burma,2507,1965,284,nat,1,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,167,burma,2508,1965,100,nat,2,min,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
641,168,burma,2509,1963,200,nat,1,mfg,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
539,231,cameroon,3801,1977,20,nat,1,agr,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
647,191,cambodia,2801,1968,130,nat,2,pet,asia,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,232,car,3901,1969,146,cont,1,min,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,233,car,3902,1974,517,nat,4,pet,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,234,car,3903,1974,314,,1,mfg,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,235,car,3904,1900,81,,1,agr,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,236,car,3905,1900,450,,1,tran,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
544,237,car,3906,1900,349,,1,mfg,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
545,238,chad,4001,1971,13,sale,1,agr,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
545,239,chad,4002,1975,15,cont,1,agr,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,19,chile,501,1965,490,sale,1,util,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,20,chile,502,1970,490,sale,1,util,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,21,chile,503,1971,200,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,22,chile,504,1971,365,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,23,chile,505,1971,289,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,24,chile,506,1971,340,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,25,chile,507,1971,208,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,26,chile,508,1971,331,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,27,chile,509,1971,301,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,28,chile,510,1971,301,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,29,chile,511,1971,371,nat,2,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,30,chile,512,1971,147,sale,1,min,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,31,chile,513,1971,101,nat,1,min,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,32,chile,514,1971,261,,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,33,chile,515,1971,600,sale,5,bank,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,34,chile,516,1971,102,nat,5,min,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,35,chile,517,1971,349,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,36,chile,518,1971,481,nat,2,com,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,37,chile,519,1972,102,sale,1,min,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,38,chile,520,1972,782,int,7,svc,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,39,chile,521,1972,229,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,40,chile,522,1972,289,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,41,chile,523,1972,282,int,2,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,42,chile,524,1972,329,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,43,chile,525,1972,160,int,1,cons,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,44,chile,526,1972,265,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,45,chile,527,1972,364,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,46,chile,528,1972,322,sale,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,47,chile,529,1973,335,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,48,chile,530,1973,366,int,1,mfg,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
432,49,chile,531,1973,140,int,1,min,la,m,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
422,50,colombia,601,1961,491,cont,1,util,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
422,51,colombia,602,1972,130,cont,1,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
422,52,colombia,603,1974,291,sale,1,pet,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
422,53,colombia,604,1975,600,sale,6,bank,la,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
546,240,congopr,4101,1964,450,nat,1,tran,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
546,241,congopr,4102,1970,206,nat,2,mfg,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
546,242,congopr,4103,1970,81,Int,1,agr,afr,s,2584,paper copy of data,"{Kobrin, 1984 #2584, Paper copy of data provided by Stephen J. Kobrin, University of Pennsylvania, on January 5, 1998.}"
